ward,year,NDVI,NDBI,LST,rainfall
200,2017,0.38859416443429134,-0.049304625325776355,35.08334143246812,1552.7944159055057
15,2017,0.3395684511024323,-0.028692779285591587,37.253820616006735,1440.5736088355382
16,2017,0.3548179480357297,0.03427771912494196,38.44125310199156,1521.0524498687207
17,2017,0.3876212029831468,0.04580498745686337,40.18104998119201,1581.8257477897055
18,2017,0.3667279968546666,-0.025939243680255412,38.6740682821247,1539.187860087915
19,2017,0.3371243319194786,0.022269506921797525,40.80538156069906,1578.6515344381332
20,2017,0.3607722333277832,-0.05568799470195605,38.93782774665515,1578.6515344381332
21,2017,0.26251750765951903,-0.01833330893533202,38.3987622280176,1516.167383383621
22,2017,0.3458437467057605,0.03547295303865939,41.41771849673883,1600.4542120044882
23,2017,0.3257949027120947,0.06646388540728627,43.52840141455223,1613.411539060729
24,2017,0.2707102150590826,0.04549099532634523,41.21010089330602,1633.2259752750397
25,2017,0.21719673506451131,0.03319101664222348,41.30922692898775,1633.2259752750397
26,2017,0.19572397264570282,0.009928966973344675,39.675378591703314,1629.4979282832144
27,2017,0.3469354823964044,0.05281302887483742,40.832775043987155,1606.5781746175555
28,2017,0.44663176528424137,-0.021487447506485274,39.598871110843206,1614.9412326392007
29,2017,0.39576046756763705,-0.02452090135116875,40.144780691581985,1607.9816735982895
30,2017,0.32092360217936183,0.025230854426689864,39.86082904087981,1624.3496729135513
31,2017,0.30734769975313114,0.03494874529821669,40.073366944276174,1624.3496729135513
32,2017,0.19860285972805433,0.07550181055469286,38.33132462567592,1633.2259752750397
33,2017,0.2979213680367402,0.027502688258788655,41.474911730292995,1624.3496729135513
34,2017,0.28804258117945,0.03001711057023223,40.59341459746566,1624.3496729135513
35,2017,0.2157577658765878,0.05563472504241138,40.905441248870055,1624.3496729135513
36,2017,0.22574573245327953,0.05607226109006662,40.90101213809949,1624.3496729135513
37,2017,0.2918548355912948,-0.010869834802651518,39.10752103197581,1595.8512190363622
38,2017,0.29850895528740934,0.006583496473077614,39.44625827226402,1579.5663882493973
39,2017,0.20748524650245578,0.06197250139433851,40.191503565840286,1579.5663882493973
40,2017,0.21275888502523274,0.055430618546879175,40.028661382352524,1579.5663882493973
41,2017,0.20024426098412318,0.05352772008543576,39.118041956423895,1579.5663882493973
42,2017,0.19788747043322244,0.08174295522479026,39.979617265585645,1579.5663882493973
43,2017,0.20633505535833058,0.06677399236671247,40.053833604410734,1579.5663882493973
44,2017,0.20365246405708579,0.07226349803696061,40.919479842507286,1624.3496729135513
45,2017,0.25970423482506083,0.03841470285075848,39.78182396124476,1670.766887307167
46,2017,0.24417070461128035,0.03706246749375489,39.51022548903717,1596.9790800611179
47,2017,0.21994549076070435,0.042395506428621256,39.278025512371656,1587.5254370768866
48,2017,0.1560503076507083,0.107842395075515,39.21147938392859,1599.4640103181205
49,2017,0.19886748895600673,0.08203019059166716,40.207641876534254,1586.388430101531
50,2017,0.16553941207092995,0.07496777176810122,40.61118452292406,1594.4896048009398
51,2017,0.1715861134285784,0.09250829343453645,38.98408472402341,1603.443534731865
52,2017,0.24426105660894973,0.0488115348396499,39.38297563845094,1603.443534731865
53,2017,0.2952387647267743,0.026453491661420955,38.841653369750496,1603.443534731865
54,2017,0.15340268458557424,0.09751788005159588,38.9180047040881,1603.443534731865
55,2017,0.17949994797457783,0.109243036002852,38.78306330415581,1603.443534731865
56,2017,0.16513661899515333,0.10560843945170183,39.105246573273924,1603.443534731865
57,2017,0.13469544700836825,0.11905194555412435,39.42395364816525,1603.443534731865
58,2017,0.2584478441884791,0.040171891644200125,39.044268281848915,1636.83600465151
59,2017,0.24483296450910022,0.04119652546215813,38.92145692603102,1613.1825267757686
60,2017,0.1586557038383685,0.05240247464128701,37.61421723098603,1604.0212715480286
61,2017,0.30718367155947496,0.011710443467601729,38.99934450885023,1692.0664272563797
62,2017,0.1933424345514099,0.07267821640689692,39.55872404295404,1603.443534731865
63,2017,0.2338272265071753,0.06459442948585062,39.33498763995931,1637.5300068855286
64,2017,0.21208347776844758,0.0549447651612254,40.01755089108869,1630.362651932624
65,2017,0.20043830817721156,0.05736001925134398,39.58380992859507,1654.1284694224596
66,2017,0.2462328441063818,0.04330369359940128,39.64041508887558,1644.8278557342642
67,2017,0.22805334223151627,0.04985723613343662,40.05722139684963,1682.371190905571
68,2017,0.2167521377383637,0.06850886406496924,41.03073533423209,1624.3496729135513
69,2017,0.2978688602723621,0.03995416939275923,40.37837703720821,1664.2394665330648
70,2017,0.2358737589010423,0.053758472570895055,40.37857175051445,1682.371190905571
71,2017,0.29724470458751384,0.031292020880478125,40.457350478619,1682.371190905571
72,2017,0.2914330530226836,0.04283920815159177,39.01745256523091,1619.2290659666062
73,2017,0.220927048852897,0.08527529653397216,40.0075386414077,1673.6014513307146
74,2017,0.25474301039874764,0.04196971461356055,39.800209727885914,1682.371190905571
75,2017,0.17427852642650532,0.1001295622315761,40.68175032432838,1682.371190905571
76,2017,0.16689872198587813,0.09774846209785677,39.440888558529366,1682.371190905571
77,2017,0.23183604093054588,0.04017940994838851,38.65201822497017,1614.7189141852514
78,2017,0.1695053770296252,0.08563141262084878,39.70529735014255,1682.371190905571
